experiment_id,contract_hash,matrix_hash,memory_hash,legacy_matrix_hash,gate_hash,script_hash,model_hash,architecture_id,group,frame_id,stage,fault_domain,boundary,position,path_or_lane,replica,symbol,component,bit,buffer_address,original_locations,golden,observed_pre_recovery,observed_post_recovery,expected_residual_pre_fault,expected_residual_reference_after_fault,check_outputs_pre_fault,check_outputs_at_decoder,detected,corrected,masked,final_match,sdc,expected_class,pass_fail
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,4,,,"[84550,142912]","[[84550,142928],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,5,,,"[84550,142912]","[[84550,142944],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,6,,,"[84550,142912]","[[84550,142848],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,7,,,"[84550,142912]","[[84550,143040],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,8,,,"[84550,142912]","[[84550,143168],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,9,,,"[84550,142912]","[[84550,142400],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,10,,,"[84550,142912]","[[84550,141888],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,11,,,"[84550,142912]","[[84550,140864],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,12,,,"[84550,142912]","[[84550,147008],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,13,,,"[84550,142912]","[[84550,134720],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,14,,,"[84550,142912]","[[84550,159296],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,15,,,"[84550,142912]","[[84550,175680],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,16,,,"[84550,142912]","[[84550,208448],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,17,,,"[84550,142912]","[[84550,11840],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,18,,,"[84550,142912]","[[84550,405056],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,19,,,"[84550,142912]","[[84550,667200],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,20,,,"[84550,142912]","[[84550,1191488],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,21,,,"[84550,142912]","[[84550,2240064],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,22,,,"[84550,142912]","[[84550,4337216],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,23,,,"[84550,142912]","[[84550,8531520],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,24,,,"[84550,142912]","[[84550,16920128],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,25,,,"[84550,142912]","[[84550,33697344],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,26,,,"[84550,142912]","[[84550,67251776],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,27,,,"[84550,142912]","[[84550,134360640],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,28,,,"[84550,142912]","[[84550,268578368],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,29,,,"[84550,142912]","[[84550,537013824],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,30,,,"[84550,142912]","[[84550,1073884736],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,31,,,"[84550,142912]","[[84550,2147626560],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,32,,,"[84550,142912]","[[84550,4295110208],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,33,,,"[84550,142912]","[[84550,8590077504],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
FFT1024-SEVEN-ARCH-V3,46F95591006D6841F5B9C3149B7B55F0A4DA7B94CBB3900A08C9042E16314678,9B2255BE547C67B43E3FDE3447C68F112E2B941CDFE2AC078F255C24DC1D93DB,55D535B3E557A86D8131C14E4624D479552A13613A6BB1B33192E90F72080AD6,687F079C078CC5E5BE9DA99B12D722FE823490ECFCE539686806C24F0AFE8A85,76E2F8FEE4576007DA4CC036707842793FED675CD8664A27E9B486AE2B019BC4,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,5EC7821D028287F5688B377E859049A2894C4D6D53795431EC1F99CE084ADCD0,P2,PFFT,random_seeded,2,computation,complete_stage_replica_voter_input,0,,0,,imag,34,,,"[84550,142912]","[[84550,-17179726272],[84550,142912],[84550,142912]]","[84550,142912]",,,,,1,0,1,1,0,single_complete_stage_replica_effect_masked,PASS
