experiment_id,architecture,scenario,stages,variant_bit,variant_component,per_stage_outcome,expected_class,final_match,pass_fail
SUPP-CONC-V1-001,P2,stage_pair,3+10,0,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,3+10,0,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,3+10,34,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,3+10,34,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+5,0,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+5,0,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+5,34,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+5,34,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+6,0,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+6,0,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+6,34,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+6,34,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+7,0,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+7,0,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+7,34,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+7,34,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+8,0,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+8,0,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+8,34,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+8,34,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+9,0,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+9,0,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+9,34,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+9,34,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+10,0,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+10,0,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+10,34,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,4+10,34,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+6,0,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+6,0,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+6,34,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+6,34,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+7,0,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+7,0,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+7,34,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+7,34,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+8,0,real,tmr:rep2:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+8,0,imag,tmr:rep2:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+8,34,real,tmr:rep2:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+8,34,imag,tmr:rep2:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+9,0,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+9,0,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+9,34,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+9,34,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+10,0,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+10,0,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+10,34,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,5+10,34,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+7,0,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+7,0,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+7,34,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+7,34,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+8,0,real,tmr:rep0:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+8,0,imag,tmr:rep0:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+8,34,real,tmr:rep0:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+8,34,imag,tmr:rep0:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+9,0,real,tmr:rep0:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+9,0,imag,tmr:rep0:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+9,34,real,tmr:rep0:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+9,34,imag,tmr:rep0:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+10,0,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+10,0,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+10,34,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,6+10,34,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+8,0,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+8,0,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+8,34,real,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+8,34,imag,tmr:rep1:ok;tmr:rep2:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+9,0,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+9,0,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+9,34,real,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+9,34,imag,tmr:rep1:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+10,0,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+10,0,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+10,34,real,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,7+10,34,imag,tmr:rep1:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+9,0,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+9,0,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+9,34,real,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+9,34,imag,tmr:rep2:ok;tmr:rep0:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+10,0,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+10,0,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+10,34,real,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,8+10,34,imag,tmr:rep2:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,9+10,0,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,9+10,0,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,9+10,34,real,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
SUPP-CONC-V1-001,P2,stage_pair,9+10,34,imag,tmr:rep0:ok;tmr:rep1:ok,concurrent_in_model_all_recovered,1,PASS
