experiment_id,category,architecture,object,symbols_or_bits,bit_pattern,component,cross_beat_tag,detected,corrected,functional_match,classification
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+20,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+21,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+22,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+23,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+24,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+25,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+26,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+27,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+28,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+29,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+30,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+31,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+32,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+33,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+34,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+35,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+36,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+37,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+38,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+39,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+40,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+41,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+42,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+43,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+44,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+45,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+46,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+47,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+48,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+49,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+50,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+51,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+52,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+53,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,13+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+15,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+16,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+17,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+18,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+19,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+20,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+21,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+22,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+23,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+24,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+25,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+26,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+27,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+28,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+29,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+30,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+31,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+32,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+33,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+34,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+35,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+36,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+37,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+38,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+39,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+40,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+41,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+42,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+43,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+44,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+45,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+46,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+47,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+48,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+49,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+50,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+51,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+52,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+53,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,14+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+16,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+17,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+18,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+19,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+20,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+21,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+22,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+23,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+24,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+25,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+26,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+27,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+28,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+29,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+30,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+31,codeword_bits,,0,1,0,1,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+32,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+33,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+34,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+35,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+36,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+37,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+38,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+39,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+40,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+41,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+42,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+43,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+44,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+45,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+46,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+47,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+48,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+49,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+50,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+51,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+52,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+53,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+63,codeword_bits,,0,1,0,1,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,15+77,codeword_bits,,0,1,0,1,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+17,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+18,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+19,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+20,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+21,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+22,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+23,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+24,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+25,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+26,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+27,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+28,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+29,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+30,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+31,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+32,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+33,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+34,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+35,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+36,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+37,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+38,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+39,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+40,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+41,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+42,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+43,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+44,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+45,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+46,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,16+47,codeword_bits,,0,1,0,0,detected_uncorrectable
