unit_id,hier_cell,ref_name,loc,bel,site,tile,grid_x,grid_y,stage_id,module_role,data_role,ecc_codeword_rule,ecc_symbol_rule,is_used,is_shared
14344,u/s10/pending2_im_reg[33],FDRE,SLICE_X74Y337,SLICEM.BFF,SLICE_X74Y337,CLBLM_R_X51Y337,213,674,,,,,,1,0
14345,u/s10/pending2_im_reg[34],FDRE,SLICE_X74Y337,SLICEM.CFF,SLICE_X74Y337,CLBLM_R_X51Y337,213,674,,,,,,1,0
14346,u/s10/pending2_im_reg[3],FDRE,SLICE_X75Y324,SLICEL.AFF,SLICE_X75Y324,CLBLM_R_X51Y324,215,648,,,,,,1,0
14347,u/s10/pending2_im_reg[4],FDRE,SLICE_X78Y321,SLICEL.BFF,SLICE_X78Y321,CLBLL_L_X54Y321,225,642,,,,,,1,0
14348,u/s10/pending2_im_reg[5],FDRE,SLICE_X79Y322,SLICEL.BFF,SLICE_X79Y322,CLBLL_L_X54Y322,227,644,,,,,,1,0
14349,u/s10/pending2_im_reg[6],FDRE,SLICE_X78Y318,SLICEL.BFF,SLICE_X78Y318,CLBLL_L_X54Y318,225,636,,,,,,1,0
14350,u/s10/pending2_im_reg[7],FDRE,SLICE_X74Y326,SLICEM.CFF,SLICE_X74Y326,CLBLM_R_X51Y326,213,652,,,,,,1,0
14351,u/s10/pending2_im_reg[8],FDRE,SLICE_X77Y329,SLICEL.AFF,SLICE_X77Y329,CLBLL_R_X53Y329,223,658,,,,,,1,0
14352,u/s10/pending2_im_reg[9],FDRE,SLICE_X74Y323,SLICEM.BFF,SLICE_X74Y323,CLBLM_R_X51Y323,213,646,,,,,,1,0
14353,u/s10/pending2_re_reg[0],FDRE,SLICE_X80Y320,SLICEL.AFF,SLICE_X80Y320,CLBLL_R_X55Y320,229,640,,,,,,1,0
14354,u/s10/pending2_re_reg[10],FDRE,SLICE_X78Y317,SLICEL.AFF,SLICE_X78Y317,CLBLL_L_X54Y317,225,634,,,,,,1,0
14355,u/s10/pending2_re_reg[11],FDRE,SLICE_X79Y323,SLICEL.CFF,SLICE_X79Y323,CLBLL_L_X54Y323,227,646,,,,,,1,0
14356,u/s10/pending2_re_reg[12],FDRE,SLICE_X75Y323,SLICEL.BFF,SLICE_X75Y323,CLBLM_R_X51Y323,215,646,,,,,,1,0
14357,u/s10/pending2_re_reg[13],FDRE,SLICE_X77Y328,SLICEL.BFF,SLICE_X77Y328,CLBLL_R_X53Y328,223,656,,,,,,1,0
14358,u/s10/pending2_re_reg[14],FDRE,SLICE_X81Y327,SLICEL.AFF,SLICE_X81Y327,CLBLL_R_X55Y327,231,654,,,,,,1,0
14359,u/s10/pending2_re_reg[15],FDRE,SLICE_X77Y329,SLICEL.BFF,SLICE_X77Y329,CLBLL_R_X53Y329,223,658,,,,,,1,0
14360,u/s10/pending2_re_reg[16],FDRE,SLICE_X73Y329,SLICEL.AFF,SLICE_X73Y329,CLBLM_L_X50Y329,211,658,,,,,,1,0
14361,u/s10/pending2_re_reg[17],FDRE,SLICE_X77Y330,SLICEL.AFF,SLICE_X77Y330,CLBLL_R_X53Y330,223,660,,,,,,1,0
14362,u/s10/pending2_re_reg[18],FDRE,SLICE_X84Y326,SLICEL.CFF,SLICE_X84Y326,CLBLL_R_X57Y326,237,652,,,,,,1,0
14363,u/s10/pending2_re_reg[19],FDRE,SLICE_X74Y326,SLICEM.DFF,SLICE_X74Y326,CLBLM_R_X51Y326,213,652,,,,,,1,0
14364,u/s10/pending2_re_reg[1],FDRE,SLICE_X79Y322,SLICEL.CFF,SLICE_X79Y322,CLBLL_L_X54Y322,227,644,,,,,,1,0
14365,u/s10/pending2_re_reg[20],FDRE,SLICE_X75Y329,SLICEL.DFF,SLICE_X75Y329,CLBLM_R_X51Y329,215,658,,,,,,1,0
14366,u/s10/pending2_re_reg[21],FDRE,SLICE_X73Y329,SLICEL.BFF,SLICE_X73Y329,CLBLM_L_X50Y329,211,658,,,,,,1,0
14367,u/s10/pending2_re_reg[22],FDRE,SLICE_X73Y329,SLICEL.CFF,SLICE_X73Y329,CLBLM_L_X50Y329,211,658,,,,,,1,0
14368,u/s10/pending2_re_reg[23],FDRE,SLICE_X77Y328,SLICEL.CFF,SLICE_X77Y328,CLBLL_R_X53Y328,223,656,,,,,,1,0
14369,u/s10/pending2_re_reg[24],FDRE,SLICE_X77Y330,SLICEL.BFF,SLICE_X77Y330,CLBLL_R_X53Y330,223,660,,,,,,1,0
14370,u/s10/pending2_re_reg[25],FDRE,SLICE_X73Y330,SLICEL.DFF,SLICE_X73Y330,CLBLM_L_X50Y330,211,660,,,,,,1,0
14371,u/s10/pending2_re_reg[26],FDRE,SLICE_X72Y330,SLICEM.DFF,SLICE_X72Y330,CLBLM_L_X50Y330,209,660,,,,,,1,0
14372,u/s10/pending2_re_reg[27],FDRE,SLICE_X77Y330,SLICEL.CFF,SLICE_X77Y330,CLBLL_R_X53Y330,223,660,,,,,,1,0
14373,u/s10/pending2_re_reg[28],FDRE,SLICE_X72Y332,SLICEM.DFF,SLICE_X72Y332,CLBLM_L_X50Y332,209,664,,,,,,1,0
14374,u/s10/pending2_re_reg[29],FDRE,SLICE_X77Y330,SLICEL.DFF,SLICE_X77Y330,CLBLL_R_X53Y330,223,660,,,,,,1,0
14375,u/s10/pending2_re_reg[2],FDRE,SLICE_X79Y322,SLICEL.DFF,SLICE_X79Y322,CLBLL_L_X54Y322,227,644,,,,,,1,0
14376,u/s10/pending2_re_reg[30],FDRE,SLICE_X73Y334,SLICEL.DFF,SLICE_X73Y334,CLBLM_L_X50Y334,211,668,,,,,,1,0
14377,u/s10/pending2_re_reg[31],FDRE,SLICE_X73Y333,SLICEL.DFF,SLICE_X73Y333,CLBLM_L_X50Y333,211,666,,,,,,1,0
14378,u/s10/pending2_re_reg[32],FDRE,SLICE_X83Y337,SLICEL.CFF,SLICE_X83Y337,CLBLL_L_X56Y337,235,674,,,,,,1,0
14379,u/s10/pending2_re_reg[33],FDRE,SLICE_X92Y332,SLICEM.CFF,SLICE_X92Y332,CLBLM_L_X62Y332,253,664,,,,,,1,0
14380,u/s10/pending2_re_reg[34],FDRE,SLICE_X83Y337,SLICEL.DFF,SLICE_X83Y337,CLBLL_L_X56Y337,235,674,,,,,,1,0
14381,u/s10/pending2_re_reg[3],FDRE,SLICE_X79Y323,SLICEL.DFF,SLICE_X79Y323,CLBLL_L_X54Y323,227,646,,,,,,1,0
14382,u/s10/pending2_re_reg[4],FDRE,SLICE_X80Y321,SLICEL.AFF,SLICE_X80Y321,CLBLL_R_X55Y321,229,642,,,,,,1,0
14383,u/s10/pending2_re_reg[5],FDRE,SLICE_X80Y321,SLICEL.BFF,SLICE_X80Y321,CLBLL_R_X55Y321,229,642,,,,,,1,0
14384,u/s10/pending2_re_reg[6],FDRE,SLICE_X79Y317,SLICEL.AFF,SLICE_X79Y317,CLBLL_L_X54Y317,227,634,,,,,,1,0
14385,u/s10/pending2_re_reg[7],FDRE,SLICE_X73Y325,SLICEL.AFF,SLICE_X73Y325,CLBLM_L_X50Y325,211,650,,,,,,1,0
14386,u/s10/pending2_re_reg[8],FDRE,SLICE_X84Y326,SLICEL.DFF,SLICE_X84Y326,CLBLL_R_X57Y326,237,652,,,,,,1,0
14387,u/s10/pending2_re_reg[9],FDRE,SLICE_X75Y323,SLICEL.CFF,SLICE_X75Y323,CLBLM_R_X51Y323,215,646,,,,,,1,0
14388,u/s10/pending3_im_reg[0],FDRE,SLICE_X122Y321,SLICEM.AFF,SLICE_X122Y321,CLBLM_R_X83Y321,337,642,,,,,,1,0
14389,u/s10/pending3_im_reg[10],FDRE,SLICE_X124Y327,SLICEM.BFF,SLICE_X124Y327,CLBLM_L_X84Y327,341,654,,,,,,1,0
14390,u/s10/pending3_im_reg[11],FDRE,SLICE_X117Y326,SLICEL.CFF,SLICE_X117Y326,CLBLM_R_X79Y326,323,652,,,,,,1,0
14391,u/s10/pending3_im_reg[12],FDRE,SLICE_X123Y331,SLICEL.BFF,SLICE_X123Y331,CLBLM_R_X83Y331,339,662,,,,,,1,0
14392,u/s10/pending3_im_reg[13],FDRE,SLICE_X123Y330,SLICEL.BFF,SLICE_X123Y330,CLBLM_R_X83Y330,339,660,,,,,,1,0
14393,u/s10/pending3_im_reg[14],FDRE,SLICE_X116Y329,SLICEM.DFF,SLICE_X116Y329,CLBLM_R_X79Y329,321,658,,,,,,1,0
14394,u/s10/pending3_im_reg[15],FDRE,SLICE_X123Y331,SLICEL.CFF,SLICE_X123Y331,CLBLM_R_X83Y331,339,662,,,,,,1,0
14395,u/s10/pending3_im_reg[16],FDRE,SLICE_X124Y332,SLICEM.AFF,SLICE_X124Y332,CLBLM_L_X84Y332,341,664,,,,,,1,0
14396,u/s10/pending3_im_reg[17],FDRE,SLICE_X123Y332,SLICEL.BFF,SLICE_X123Y332,CLBLM_R_X83Y332,339,664,,,,,,1,0
14397,u/s10/pending3_im_reg[18],FDRE,SLICE_X124Y332,SLICEM.BFF,SLICE_X124Y332,CLBLM_L_X84Y332,341,664,,,,,,1,0
14398,u/s10/pending3_im_reg[19],FDRE,SLICE_X124Y332,SLICEM.CFF,SLICE_X124Y332,CLBLM_L_X84Y332,341,664,,,,,,1,0
14399,u/s10/pending3_im_reg[1],FDRE,SLICE_X114Y326,SLICEM.DFF,SLICE_X114Y326,CLBLM_L_X78Y326,317,652,,,,,,1,0
14400,u/s10/pending3_im_reg[20],FDRE,SLICE_X122Y332,SLICEM.DFF,SLICE_X122Y332,CLBLM_R_X83Y332,337,664,,,,,,1,0
14401,u/s10/pending3_im_reg[21],FDRE,SLICE_X124Y333,SLICEM.BFF,SLICE_X124Y333,CLBLM_L_X84Y333,341,666,,,,,,1,0
14402,u/s10/pending3_im_reg[22],FDRE,SLICE_X107Y337,SLICEL.BFF,SLICE_X107Y337,CLBLM_L_X72Y337,295,674,,,,,,1,0
14403,u/s10/pending3_im_reg[23],FDRE,SLICE_X124Y333,SLICEM.CFF,SLICE_X124Y333,CLBLM_L_X84Y333,341,666,,,,,,1,0
14404,u/s10/pending3_im_reg[24],FDRE,SLICE_X121Y335,SLICEL.CFF,SLICE_X121Y335,CLBLM_L_X82Y335,335,670,,,,,,1,0
14405,u/s10/pending3_im_reg[25],FDRE,SLICE_X121Y334,SLICEL.DFF,SLICE_X121Y334,CLBLM_L_X82Y334,335,668,,,,,,1,0
14406,u/s10/pending3_im_reg[26],FDRE,SLICE_X121Y335,SLICEL.DFF,SLICE_X121Y335,CLBLM_L_X82Y335,335,670,,,,,,1,0
14407,u/s10/pending3_im_reg[27],FDRE,SLICE_X123Y334,SLICEL.DFF,SLICE_X123Y334,CLBLM_R_X83Y334,339,668,,,,,,1,0
14408,u/s10/pending3_im_reg[28],FDRE,SLICE_X117Y336,SLICEL.BFF,SLICE_X117Y336,CLBLM_R_X79Y336,323,672,,,,,,1,0
14409,u/s10/pending3_im_reg[29],FDRE,SLICE_X107Y337,SLICEL.CFF,SLICE_X107Y337,CLBLM_L_X72Y337,295,674,,,,,,1,0
14410,u/s10/pending3_im_reg[2],FDRE,SLICE_X119Y322,SLICEL.AFF,SLICE_X119Y322,CLBLM_R_X81Y322,331,644,,,,,,1,0
14411,u/s10/pending3_im_reg[30],FDRE,SLICE_X117Y336,SLICEL.CFF,SLICE_X117Y336,CLBLM_R_X79Y336,323,672,,,,,,1,0
14412,u/s10/pending3_im_reg[31],FDRE,SLICE_X112Y339,SLICEM.CFF,SLICE_X112Y339,CLBLM_L_X76Y339,309,678,,,,,,1,0
14413,u/s10/pending3_im_reg[32],FDRE,SLICE_X111Y339,SLICEL.CFF,SLICE_X111Y339,CLBLM_R_X75Y339,307,678,,,,,,1,0
14414,u/s10/pending3_im_reg[33],FDRE,SLICE_X111Y339,SLICEL.DFF,SLICE_X111Y339,CLBLM_R_X75Y339,307,678,,,,,,1,0
14415,u/s10/pending3_im_reg[34],FDRE,SLICE_X112Y338,SLICEM.CFF,SLICE_X112Y338,CLBLM_L_X76Y338,309,676,,,,,,1,0
14416,u/s10/pending3_im_reg[3],FDRE,SLICE_X120Y322,SLICEM.AFF,SLICE_X120Y322,CLBLM_L_X82Y322,333,644,,,,,,1,0
14417,u/s10/pending3_im_reg[4],FDRE,SLICE_X123Y325,SLICEL.AFF,SLICE_X123Y325,CLBLM_R_X83Y325,339,650,,,,,,1,0
14418,u/s10/pending3_im_reg[5],FDRE,SLICE_X119Y323,SLICEL.AFF,SLICE_X119Y323,CLBLM_R_X81Y323,331,646,,,,,,1,0
14419,u/s10/pending3_im_reg[6],FDRE,SLICE_X124Y327,SLICEM.CFF,SLICE_X124Y327,CLBLM_L_X84Y327,341,654,,,,,,1,0
14420,u/s10/pending3_im_reg[7],FDRE,SLICE_X120Y322,SLICEM.BFF,SLICE_X120Y322,CLBLM_L_X82Y322,333,644,,,,,,1,0
14421,u/s10/pending3_im_reg[8],FDRE,SLICE_X124Y328,SLICEM.AFF,SLICE_X124Y328,CLBLM_L_X84Y328,341,656,,,,,,1,0
14422,u/s10/pending3_im_reg[9],FDRE,SLICE_X116Y328,SLICEM.DFF,SLICE_X116Y328,CLBLM_R_X79Y328,321,656,,,,,,1,0
14423,u/s10/pending3_re_reg[0],FDRE,SLICE_X122Y321,SLICEM.BFF,SLICE_X122Y321,CLBLM_R_X83Y321,337,642,,,,,,1,0
14424,u/s10/pending3_re_reg[10],FDRE,SLICE_X124Y327,SLICEM.DFF,SLICE_X124Y327,CLBLM_L_X84Y327,341,654,,,,,,1,0
14425,u/s10/pending3_re_reg[11],FDRE,SLICE_X119Y325,SLICEL.DFF,SLICE_X119Y325,CLBLM_R_X81Y325,331,650,,,,,,1,0
14426,u/s10/pending3_re_reg[12],FDRE,SLICE_X124Y332,SLICEM.DFF,SLICE_X124Y332,CLBLM_L_X84Y332,341,664,,,,,,1,0
14427,u/s10/pending3_re_reg[13],FDRE,SLICE_X123Y329,SLICEL.BFF,SLICE_X123Y329,CLBLM_R_X83Y329,339,658,,,,,,1,0
14428,u/s10/pending3_re_reg[14],FDRE,SLICE_X123Y330,SLICEL.CFF,SLICE_X123Y330,CLBLM_R_X83Y330,339,660,,,,,,1,0
14429,u/s10/pending3_re_reg[15],FDRE,SLICE_X123Y331,SLICEL.DFF,SLICE_X123Y331,CLBLM_R_X83Y331,339,662,,,,,,1,0
14430,u/s10/pending3_re_reg[16],FDRE,SLICE_X123Y332,SLICEL.CFF,SLICE_X123Y332,CLBLM_R_X83Y332,339,664,,,,,,1,0
14431,u/s10/pending3_re_reg[17],FDRE,SLICE_X123Y332,SLICEL.DFF,SLICE_X123Y332,CLBLM_R_X83Y332,339,664,,,,,,1,0
14432,u/s10/pending3_re_reg[18],FDRE,SLICE_X124Y333,SLICEM.DFF,SLICE_X124Y333,CLBLM_L_X84Y333,341,666,,,,,,1,0
14433,u/s10/pending3_re_reg[19],FDRE,SLICE_X125Y334,SLICEL.BFF,SLICE_X125Y334,CLBLM_L_X84Y334,343,668,,,,,,1,0
14434,u/s10/pending3_re_reg[1],FDRE,SLICE_X117Y326,SLICEL.DFF,SLICE_X117Y326,CLBLM_R_X79Y326,323,652,,,,,,1,0
14435,u/s10/pending3_re_reg[20],FDRE,SLICE_X123Y335,SLICEL.AFF,SLICE_X123Y335,CLBLM_R_X83Y335,339,670,,,,,,1,0
14436,u/s10/pending3_re_reg[21],FDRE,SLICE_X123Y335,SLICEL.BFF,SLICE_X123Y335,CLBLM_R_X83Y335,339,670,,,,,,1,0
14437,u/s10/pending3_re_reg[22],FDRE,SLICE_X117Y336,SLICEL.DFF,SLICE_X117Y336,CLBLM_R_X79Y336,323,672,,,,,,1,0
14438,u/s10/pending3_re_reg[23],FDRE,SLICE_X122Y331,SLICEM.CFF,SLICE_X122Y331,CLBLM_R_X83Y331,337,662,,,,,,1,0
14439,u/s10/pending3_re_reg[24],FDRE,SLICE_X121Y336,SLICEL.CFF,SLICE_X121Y336,CLBLM_L_X82Y336,335,672,,,,,,1,0
14440,u/s10/pending3_re_reg[25],FDRE,SLICE_X123Y335,SLICEL.CFF,SLICE_X123Y335,CLBLM_R_X83Y335,339,670,,,,,,1,0
14441,u/s10/pending3_re_reg[26],FDRE,SLICE_X121Y336,SLICEL.DFF,SLICE_X121Y336,CLBLM_L_X82Y336,335,672,,,,,,1,0
14442,u/s10/pending3_re_reg[27],FDRE,SLICE_X122Y336,SLICEM.AFF,SLICE_X122Y336,CLBLM_R_X83Y336,337,672,,,,,,1,0
14443,u/s10/pending3_re_reg[28],FDRE,SLICE_X120Y337,SLICEM.DFF,SLICE_X120Y337,CLBLM_L_X82Y337,333,674,,,,,,1,0
14444,u/s10/pending3_re_reg[29],FDRE,SLICE_X117Y337,SLICEL.DFF,SLICE_X117Y337,CLBLM_R_X79Y337,323,674,,,,,,1,0
14445,u/s10/pending3_re_reg[2],FDRE,SLICE_X119Y322,SLICEL.BFF,SLICE_X119Y322,CLBLM_R_X81Y322,331,644,,,,,,1,0
14446,u/s10/pending3_re_reg[30],FDRE,SLICE_X124Y335,SLICEM.BFF,SLICE_X124Y335,CLBLM_L_X84Y335,341,670,,,,,,1,0
14447,u/s10/pending3_re_reg[31],FDRE,SLICE_X116Y339,SLICEM.BFF,SLICE_X116Y339,CLBLM_R_X79Y339,321,678,,,,,,1,0
14448,u/s10/pending3_re_reg[32],FDRE,SLICE_X112Y339,SLICEM.DFF,SLICE_X112Y339,CLBLM_L_X76Y339,309,678,,,,,,1,0
14449,u/s10/pending3_re_reg[33],FDRE,SLICE_X116Y339,SLICEM.CFF,SLICE_X116Y339,CLBLM_R_X79Y339,321,678,,,,,,1,0
14450,u/s10/pending3_re_reg[34],FDRE,SLICE_X116Y339,SLICEM.DFF,SLICE_X116Y339,CLBLM_R_X79Y339,321,678,,,,,,1,0
14451,u/s10/pending3_re_reg[3],FDRE,SLICE_X120Y320,SLICEM.AFF,SLICE_X120Y320,CLBLM_L_X82Y320,333,640,,,,,,1,0
14452,u/s10/pending3_re_reg[4],FDRE,SLICE_X122Y324,SLICEM.AFF,SLICE_X122Y324,CLBLM_R_X83Y324,337,648,,,,,,1,0
14453,u/s10/pending3_re_reg[5],FDRE,SLICE_X119Y323,SLICEL.BFF,SLICE_X119Y323,CLBLM_R_X81Y323,331,646,,,,,,1,0
14454,u/s10/pending3_re_reg[6],FDRE,SLICE_X120Y322,SLICEM.CFF,SLICE_X120Y322,CLBLM_L_X82Y322,333,644,,,,,,1,0
14455,u/s10/pending3_re_reg[7],FDRE,SLICE_X120Y320,SLICEM.BFF,SLICE_X120Y320,CLBLM_L_X82Y320,333,640,,,,,,1,0
14456,u/s10/pending3_re_reg[8],FDRE,SLICE_X124Y328,SLICEM.BFF,SLICE_X124Y328,CLBLM_L_X84Y328,341,656,,,,,,1,0
14457,u/s10/pending3_re_reg[9],FDRE,SLICE_X124Y328,SLICEM.CFF,SLICE_X124Y328,CLBLM_L_X84Y328,341,656,,,,,,1,0
14458,u/s10/pending_last_i_1,LUT3,SLICE_X79Y313,SLICEL.A5LUT,SLICE_X79Y313,CLBLL_L_X54Y313,227,626,,,,,,1,0
14459,u/s10/pending_last_reg,FDRE,SLICE_X79Y313,SLICEL.A5FF,SLICE_X79Y313,CLBLL_L_X54Y313,227,626,,,,,,1,0
14460,u/s10/pending_valid_reg,FDRE,SLICE_X79Y313,SLICEL.BFF,SLICE_X79Y313,CLBLL_L_X54Y313,227,626,,,,,,1,0
14461,u/s10/ql0i[10]_i_2,LUT2,SLICE_X108Y314,SLICEM.D6LUT,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14462,u/s10/ql0i[10]_i_3,LUT2,SLICE_X108Y314,SLICEM.C6LUT,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14463,u/s10/ql0i[10]_i_4,LUT2,SLICE_X108Y314,SLICEM.B6LUT,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14464,u/s10/ql0i[10]_i_5,LUT2,SLICE_X108Y314,SLICEM.A6LUT,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14465,u/s10/ql0i[14]_i_2,LUT2,SLICE_X108Y315,SLICEM.D6LUT,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14466,u/s10/ql0i[14]_i_3,LUT2,SLICE_X108Y315,SLICEM.C6LUT,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14467,u/s10/ql0i[14]_i_4,LUT2,SLICE_X108Y315,SLICEM.B6LUT,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14468,u/s10/ql0i[14]_i_5,LUT2,SLICE_X108Y315,SLICEM.A6LUT,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14469,u/s10/ql0i[18]_i_2,LUT2,SLICE_X108Y316,SLICEM.D6LUT,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14470,u/s10/ql0i[18]_i_3,LUT2,SLICE_X108Y316,SLICEM.C6LUT,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14471,u/s10/ql0i[18]_i_4,LUT2,SLICE_X108Y316,SLICEM.B6LUT,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14472,u/s10/ql0i[18]_i_5,LUT2,SLICE_X108Y316,SLICEM.A6LUT,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14473,u/s10/ql0i[22]_i_2,LUT2,SLICE_X108Y317,SLICEM.D6LUT,SLICE_X108Y317,CLBLM_R_X73Y317,297,634,,,,,,1,0
14474,u/s10/ql0i[22]_i_3,LUT2,SLICE_X108Y317,SLICEM.C6LUT,SLICE_X108Y317,CLBLM_R_X73Y317,297,634,,,,,,1,0
14475,u/s10/ql0i[22]_i_4,LUT2,SLICE_X108Y317,SLICEM.B6LUT,SLICE_X108Y317,CLBLM_R_X73Y317,297,634,,,,,,1,0
14476,u/s10/ql0i[22]_i_5,LUT2,SLICE_X108Y317,SLICEM.A6LUT,SLICE_X108Y317,CLBLM_R_X73Y317,297,634,,,,,,1,0
14477,u/s10/ql0i[26]_i_2,LUT2,SLICE_X108Y318,SLICEM.D6LUT,SLICE_X108Y318,CLBLM_R_X73Y318,297,636,,,,,,1,0
14478,u/s10/ql0i[26]_i_3,LUT2,SLICE_X108Y318,SLICEM.C6LUT,SLICE_X108Y318,CLBLM_R_X73Y318,297,636,,,,,,1,0
14479,u/s10/ql0i[26]_i_4,LUT2,SLICE_X108Y318,SLICEM.B6LUT,SLICE_X108Y318,CLBLM_R_X73Y318,297,636,,,,,,1,0
14480,u/s10/ql0i[26]_i_5,LUT2,SLICE_X108Y318,SLICEM.A6LUT,SLICE_X108Y318,CLBLM_R_X73Y318,297,636,,,,,,1,0
14481,u/s10/ql0i[2]_i_2,LUT2,SLICE_X108Y312,SLICEM.D6LUT,SLICE_X108Y312,CLBLM_R_X73Y312,297,624,,,,,,1,0
14482,u/s10/ql0i[2]_i_3,LUT2,SLICE_X108Y312,SLICEM.C6LUT,SLICE_X108Y312,CLBLM_R_X73Y312,297,624,,,,,,1,0
14483,u/s10/ql0i[2]_i_4,LUT2,SLICE_X108Y312,SLICEM.B6LUT,SLICE_X108Y312,CLBLM_R_X73Y312,297,624,,,,,,1,0
14484,u/s10/ql0i[2]_i_5,LUT2,SLICE_X108Y312,SLICEM.A6LUT,SLICE_X108Y312,CLBLM_R_X73Y312,297,624,,,,,,1,0
14485,u/s10/ql0i[30]_i_2,LUT2,SLICE_X108Y319,SLICEM.D6LUT,SLICE_X108Y319,CLBLM_R_X73Y319,297,638,,,,,,1,0
14486,u/s10/ql0i[30]_i_3,LUT2,SLICE_X108Y319,SLICEM.C6LUT,SLICE_X108Y319,CLBLM_R_X73Y319,297,638,,,,,,1,0
14487,u/s10/ql0i[30]_i_4,LUT2,SLICE_X108Y319,SLICEM.B6LUT,SLICE_X108Y319,CLBLM_R_X73Y319,297,638,,,,,,1,0
14488,u/s10/ql0i[30]_i_5,LUT2,SLICE_X108Y319,SLICEM.A6LUT,SLICE_X108Y319,CLBLM_R_X73Y319,297,638,,,,,,1,0
14489,u/s10/ql0i[34]_i_2,LUT2,SLICE_X108Y320,SLICEM.C6LUT,SLICE_X108Y320,CLBLM_R_X73Y320,297,640,,,,,,1,0
14490,u/s10/ql0i[34]_i_3,LUT2,SLICE_X108Y320,SLICEM.B6LUT,SLICE_X108Y320,CLBLM_R_X73Y320,297,640,,,,,,1,0
14491,u/s10/ql0i[34]_i_4,LUT2,SLICE_X108Y320,SLICEM.A6LUT,SLICE_X108Y320,CLBLM_R_X73Y320,297,640,,,,,,1,0
14492,u/s10/ql0i[6]_i_2,LUT2,SLICE_X108Y313,SLICEM.D6LUT,SLICE_X108Y313,CLBLM_R_X73Y313,297,626,,,,,,1,0
14493,u/s10/ql0i[6]_i_3,LUT2,SLICE_X108Y313,SLICEM.C6LUT,SLICE_X108Y313,CLBLM_R_X73Y313,297,626,,,,,,1,0
14494,u/s10/ql0i[6]_i_4,LUT2,SLICE_X108Y313,SLICEM.B6LUT,SLICE_X108Y313,CLBLM_R_X73Y313,297,626,,,,,,1,0
14495,u/s10/ql0i[6]_i_5,LUT2,SLICE_X108Y313,SLICEM.A6LUT,SLICE_X108Y313,CLBLM_R_X73Y313,297,626,,,,,,1,0
14496,u/s10/ql0i_reg[0],FDRE,SLICE_X108Y312,SLICEM.BFF,SLICE_X108Y312,CLBLM_R_X73Y312,297,624,,,,,,1,0
14497,u/s10/ql0i_reg[10],FDRE,SLICE_X108Y314,SLICEM.DFF,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14498,u/s10/ql0i_reg[10]_i_1,CARRY4,SLICE_X108Y314,SLICEM.CARRY4,SLICE_X108Y314,CLBLM_R_X73Y314,297,628,,,,,,1,0
14499,u/s10/ql0i_reg[11],FDRE,SLICE_X108Y315,SLICEM.AFF,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14500,u/s10/ql0i_reg[12],FDRE,SLICE_X108Y315,SLICEM.BFF,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14501,u/s10/ql0i_reg[13],FDRE,SLICE_X108Y315,SLICEM.CFF,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14502,u/s10/ql0i_reg[14],FDRE,SLICE_X108Y315,SLICEM.DFF,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14503,u/s10/ql0i_reg[14]_i_1,CARRY4,SLICE_X108Y315,SLICEM.CARRY4,SLICE_X108Y315,CLBLM_R_X73Y315,297,630,,,,,,1,0
14504,u/s10/ql0i_reg[15],FDRE,SLICE_X108Y316,SLICEM.AFF,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14505,u/s10/ql0i_reg[16],FDRE,SLICE_X108Y316,SLICEM.BFF,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14506,u/s10/ql0i_reg[17],FDRE,SLICE_X108Y316,SLICEM.CFF,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14507,u/s10/ql0i_reg[18],FDRE,SLICE_X108Y316,SLICEM.DFF,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14508,u/s10/ql0i_reg[18]_i_1,CARRY4,SLICE_X108Y316,SLICEM.CARRY4,SLICE_X108Y316,CLBLM_R_X73Y316,297,632,,,,,,1,0
14509,u/s10/ql0i_reg[19],FDRE,SLICE_X108Y317,SLICEM.AFF,SLICE_X108Y317,CLBLM_R_X73Y317,297,634,,,,,,1,0
